web-scraper-order,web-scraper-start-url,laptop,laptop-href,category,category-href,subcategory,subcategory-href,pagination,pagination-href,product,product-href,brand,price,product code,specd
1633107199-266,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,7,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=7,"Microsoft Surface Pro 7 (i7-1065G7 / 16GB / SSD 1TB ​PCIE/ 12.3""FHD/ Win 10 )",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=172,Microsoft,"$1,999.00 ",Product Code: Surface Pro 7,"FREE: Sleeve, Mouse Wireless, Flash 32GB USB 3.1, Mouse Pad.
- Core i7-1065G7 (Cores4,Threads8,1.30GHz Up to 3.90GHz)
- Ram: 16GB LPDDR4x
- Storage:SSD 1TB PCiE
- VGA: Intel Iris Plus Graphics
- Touch Screen 12.3""FHD 2736x1824
- Dual Camera 
- Weight:0.8kg
- Color:Silver
- OS: Windows 10 License
Warranty
- 1-year hardware  
- (No warranty for screen, battery, keyboard, fan & speaker,adapter)"
1633106760-203,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Gaming Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58_37,2,https://www.goldonecomputer.com/index.php?route=product/category&path=58_37&page=2,"Dell Inspiron G5 5500-LDG-0770 (i7 10750H / 16GB / SSD 512GB PCIE / RTX2060 6GB / 15.6""FHD,144Hz)",https://www.goldonecomputer.com/index.php?route=product/product&path=58_37&product_id=750,DELL,"$1,489.00 ",Product Code: G5 5500-LDG-0770,"FREE : Original Accessories Bag, Mouse Gaming,Headset Gaming, Flash 32GB USB 3.0, Mouse Pad.
-CPU: 10th Generation Intel® Core™ i7 10750H Processor (Cores6,Threads12, 2.60GHz Up to 5.00GHz)-RAM: 16GB DDR4 2933MHz-Storage: SSD  512GB  PCIE
-Optical Drive: N/A-Graphic 1: NVIDIA® GeForce® RTX 2060  6GB GDDR6   -Graphic 2: Intel® UHD Graphics-Display: 15.6-FHD (1920 x 1080) Anti-Glare 144Hz                 
-Wi-Fi 6 
-Bluetooth 5.1
-Ports
       
                                                                        
                                 1x HDMI 2.0
1x SuperSpeed USB 3.2 Gen 1
2x SuperSpeed USB 2.0
1x Headphone/ Mic
1x Standard SD Card slot
1x MiniDP
1x RJ-45 
Backlit Keyboard 

-Battery: 4 Cell
-Weight:2.34kg
-OS: Window 10 License Warranty
- 1year hardware  
- 6month for screen, keyboard & battery"
1633107949-380,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,2,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=2,"Asus VivoBook 15 K513EQ-BN126T (i7 1165G7 / 8GB / SSD 512GB PCIE / MX350 2GB/ 15.6""FHD )",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=890,ASUS,$879.00 ,Product Code: K513EQ-BN126T,"FREE: Backpack Asus, Flash 32GB, Mouse Wireless,  Mouse Pad.
-CPU: Intel®Core™ i7-1165G7 Processor 2.8GHz (12M Cache, up to 4.7GHz, 4cores)
-RAM: 8GB DDR4 Onboard (Not Upgrade)
-Storage: SSD 512GB PCIE 
-Optical Drive: N/A-Graphic1: NVIDIA® GeForce® MX350 2GB GDDR5-Graphic2: Intel® Iris® Xe Graphics-Display : 15.6""FHD(1920 x 1080)Anti-glare display            
              

-Intel Wi-Fi 6
-Bluetooth 5.0

Ports 
1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C
2x USB 2.0 Type-A
1x HDMI 1.4
1x Headphone out
Micro SD card reader
Micro SD 4.0 card reader

-Battery: 3-Cells
-Weight: 1.80kg
-OS: Window 10 License 
-Color: INDIE BLACK AND SILVER

Warranty
- 2-year hardware  
- 1 year for screen, keyboard & battery"
1633106525-159,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Gaming Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58_37,,,"Asus ROG Flow X13 GV301QH-K5243T-BLACK (R9 5980HS / 32GB / SSD 1TB PCIE / GTX 1650+External RTX3080 / 13.4""UHD)",https://www.goldonecomputer.com/index.php?route=product/product&path=58_37&product_id=1632,ASUS,"$3,099.00 ",Product Code: GV301QH-K5243T,"FREE: (Original Sleeve Bag, Mouse) Flash 32GB,  Mouse Pad, )
-CPU:AMD Ryzen™9 5980H Processor (Cores8,Threads16, 3.0GHz Up to 4.8GHz)
-RAM: 32GB DDR4 
-Storage: SSD 1TB PCIE
-Optical Drive: N/A-Graphic 1: NVIDIA® GeForce® GTX 1650+External RTX3080 10GB
-Graphic 2: AMD Radeon™ Graphics -Display : 13.4-WQUXGA (3840 x 2400) Touch Screen 60Hz                           
-Intel Wi-Fi 6
-Bluetooth V5.0

Ports 
1x 3.5mm Combo Audio Jack1x HDMI 2.0b1x USB 3.2 Gen 2 Type-A1x ROG XG Mobile Interface2x Type C USB 3.2 Gen 2 with Power Delivery and Display PortBacklit Chiclet Keyboard
-Battery: 4-Cells
-Weight: 1.30kg
-OS: Window 10 License 

Warranty
- 2-year hardware  
- 1 year for screen, keyboard & battery"
1633106912-231,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,,,"Acer Aspire 5 A514-54G-54BC (i5 1135G7 / 4GB / SSD 256GB M2 Pcie / MX330 2G / 14""FHD )",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=545,ACER,$629.00 ,Product Code: A514-54G-54BC,"FREE: Carry Bag, Flash 16GB, Mouse Wireless,  Mouse Pad.
-CPU: Intel® Core™ i5-1135G7 Processor (Cores4,Threads8,2.40GHz Up to 4.20GHz)-RAM: 4GB DDR4 (2666HMz) OB + (Free 1 slot)
-Storage: SSD 256GB M2 PCIe NVMe (Free Sata 2.5"" slot Slim)
-Optical Drive: N/A-Graphic 1: NVIDIA® GeForce® MX330 with 2GB  
-Graphic 2: Intel Iris Xe Graphics
-Display : 14""FHD(1920×1080) IPS      
                

-Wifi-6-Bluetooth: 5.0
-Camera:  HD 720P-Interface:1x HDMI1xUSB1x USB 3.2 Gen 1 Port2x USB 3.2 Gen 2 Port 1x Network (RJ-45)1x Headphone
-Battery: 3-Cell 
-Weight: 1.45 kg-OS: DOS-Color: Silver


Warranty
- 1-year hardware  
- 6month for screen, keyboard & battery"
1633106663-185,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Gaming Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58_37,3,https://www.goldonecomputer.com/index.php?route=product/category&path=58_37&page=3,"MSI GE76 Raider 11UG-682KH (i7 11800H / 16GB / SSD 1TB M2 PClE  / RTX3070 8GB / 17.3""FHD,360Hz)",https://www.goldonecomputer.com/index.php?route=product/product&path=58_37&product_id=719,MSI,"$2,449.00 ",Product Code: GE76 Raider 11UG-682KH,"FREE : Original Accessories Bag, Mouse Gaming, Headset Gaming,Flash 32GB USB 3.0, Mouse Pad.
-CPU: 10th Generation Intel® Core™ i7  11800H Processor (Cores8,Threads16, 2.30GHz Up to 4.60GHz)-RAM: 16GB DDR4 3200MHz 
-Storage: SSD  1TB  PCIE
-Optical Drive: N/A-Graphic 1:  NVIDIA® GeForce® RTX 3070  8GB GDDR6   -Graphic 2: Intel® UHD Graphics-Display: 17.3-FHD(1920 x 1080) IPS-Level 360Hz

Wi-Fi 6 
Bluetooth 5.2-PORTS
1x Type-C (USB4 / DP / Thunderbolt™4)
1x Type-C USB3.2 Gen2
2x Type-A USB3.2 Gen1
1x Type-A USB3.2 Gen2
1x RJ45
1x SD Express
1x (8K @ 60Hz / 4K @ 120Hz) HDMI
1x Mini-DisplayPort
Per-Key RGB Backlight Keyboard
-Battery:  99.9  (Whr)
-Weight:2.9kg
-OS: Window 10 License Warranty
- 2year hardware  
- 6month for screen, keyboard & battery"
1633107436-299,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,5,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=5,"Lenovo ThinkPad E14 Gen 2-ITU T  (i3 1115G4 / 8GB / SSD 256GB M2 PCIE / 14""FHD )",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=1225,LENOVO,$559.00 ,Product Code: E14 Gen 2-ITU T,"FREE: Carry bag, Mouse Wireless,  Mouse Pad.
-CPU: Intel® Core™ i3-1115G4 Processor (Cores2,Threads4, 3.00GHz Up to 4.10 GHz)
-RAM: 8GB DDR4 
-Storage: SSD 256GB M2 PCIE 
-Optical Drive: N/A-Graphic: Intel® UHD Graphics
-Display : 14.0""FHD(1920 x 1080) IPS anti-glare, 250 nits
                

-Intel Wi-Fi 6
-Bluetooth 5.1

Ports 
1x USB 3.2 Gen 1 Type-A (always on)
1x USB 4 / Thunderbolt™ 4
1x USB 2.0 Gen 1 Type A
1x Headphone / mic combo
1x HDMI 1.4
1x RJ45


-Battery: 3-Cells
-Weight: 1.59kg
-DOS
-Color: Black 


Warranty
- 1-year hardware  
- 6 Month for screen, keyboard & battery"
1633106722-195,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Gaming Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58_37,2,https://www.goldonecomputer.com/index.php?route=product/category&path=58_37&page=2,"Lenovo IdeaPad Gaming 3-15ACH6 ( R5  5600​​H / 8GB / SSD 512GB PCIE / RTX3050 4GB / 15.6""FHD,120Hz )",https://www.goldonecomputer.com/index.php?route=product/product&path=58_37&product_id=1682,LENOVO,$945.00 ,Product Code: Gaming 3-15ACH6,"FREE : Original Accessories Bag, Mouse Gaming, Headset Gaming, Mouse Pad.
 -CPU: AMD Ryzen™ 5 5600H Processor (Cores6,Threads12, 3.3GHz Up to 4.2GHz)-RAM: 8GB DDR4 
-Storage: SSD  512GB M2  PCIE
-Optical Drive: N/A-Graphic 1: NVIDIA® GeForce® RTX3050 4GB GDDR6-Graphic 2:  AMD Radeon™ Graphics-Display: 15.6-FHD(1920 x 1080) IPS-Level 120Hz
                -Wi-Fi :
-Wi-Fi 6 
-Bluetooth 5.0

       
                                                                        
                                 1x USB-C 3.2 Gen 1
2x USB-A 3.2 Gen 1
1x HDMI 2.0
1x RJ45
1x Power in
1x Headphone / mic combo

-Backlit  keyboard 
-Battery: 3 Cell 45Wh
-Weight: 2.25kg
-Color: Black 
Warranty
- 1year hardware  
- 6month for screen, keyboard & battery"
1633106468-146,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Gaming Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58_37,,,"Asus ROG Zephyrus M16 GU603HM (I9 11900H / 16GB / SSD 1T PCIE / RTX3060 6GB / 16""QHD,165Hz )",https://www.goldonecomputer.com/index.php?route=product/product&path=58_37&product_id=1685,ASUS,"$2,099.00 ",Product Code: GU603HM,"FREE : No Bag, Onikuma CW905 RGB Mouse Gaming, Onikuma K19 Headset Gaming, Flash 32GB USB 3.0, Mouse Pad.


CPU: 11th Generation Intel® Core™ i9  11900H Processor (Cores8,Threads16, 2.50GHz Up to 4.90GHz)-RAM: 16GB DDR4 3200MHz-Storage: SSD  1TB  PCIE
-Optical Drive: N/A-Graphic 1: NVIDIA® GeForce® RTX 3060 6GB GDDR6     -Graphic 2: Intel® UHD Graphics -Display: 16""WQXGA (2560 x 1600) 2K 165Hz anti-glare display IPS-level              
-Wi-Fi :
-Wi-Fi 6 
-Bluetooth 5.1

1x 3.5mm Combo Audio Jack
1x HDMI 2.0b
1x USB 3.2 Gen 2 Type-A
1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 2 Type-C support DisplayPort™ / power delivery
1x RJ45 LAN port
1x card reader (microSD)
1x Thunderbolt™ 4 support DisplayPort™ 

-Battery: 90WHrs, 4S1P, 4-cell Li-ion
-Weight:1.90kg
-OS: Window 10 License 
-Color: BLACK
Warranty- 1-year hardware  
- (No warranty for screen, battery, keyboard, fan & speaker, adapter)"
1633106839-218,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,,,"Acer Swift 3X SF314-510G (i5 1135G7 / 8GB / SSD 256GB M2 / 14""FHD )",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=531,ACER,$699.00 ,Product Code: SF314-510G,"FREE: Carry Bag, Flash 16GB, Mouse Wireless,  Mouse Pad.
-CPU: Intel® Core™ i5-1135G7 Processor (Cores4,Threads8, 2.40GHz Up to 4.20GHz)-RAM: 8GB LPDDR4X Onboard (Not Upgradeable)
-Storage: SSD 256GB PCle NVMe M.2 (Free SSD M.2 NVMe PCIe x1 slot)
-Optical Drive: N/A-Graphic: Intel Iris Xe Max With 4GB Dedicate VRAM
-Display : 14""FHD(1920×1080)         
                

-Wi-fi : 802.11AC-Bluetooth: 4.0
-Camera:  HD 720P-Interface:1xHDMI1 x Type-C USB 3.2 (Gen2)2xType-A USB 3.2 (Gen 1)1xAudio

-Battery: 4-Cell 
-Weight: 1.4 kg-OS: DOS-Color: Safari Gold

Warranty
- 1-year hardware  
- 6month for screen, keyboard & battery"
1633107927-376,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,2,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=2,"Asus VivoBook Flip 14 TP470EA-EC083T Touch (i7 1165G7 / 8GB / SSD 512GB PCIE /14""FHD )",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=301,ASUS,$969.00 ,Product Code: TP470EA-EC083T,"FREE: Backpack Asus, Flash 32GB, Mouse Wireless,  Mouse Pad.
-CPU:Intel® Core™ i7-1165G7 Processor 2.8 GHz (12M Cache, up to 4.7 GHz, 4 cores)
-RAM: 8GB DDR4 Onboard
-Storage: SSD 512GB PCIE 
-Optical Drive: N/A-Graphic:Intel® UHD Graphics
-Display : 14""FHD (1920 x 1080) Touch      
             

-Intel Wi-Fi 
-Bluetooth 

Ports 
1x USB 2.0 Type-A
1x USB 3.2 Gen 2 Type-A
1x Thunderbolt™ 4 supports display / power delivery
1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in
Micro SD card reader

-Battery: 3-Cells
-Weight: 1.50kg
-OS: Window 10 License 
-Color: INDIE BLACK 

Warranty
- 2-year hardware  
- 1 year for screen, keyboard & battery"
1633107236-268,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,6,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=6,"Microsoft Surface Pro 7 (Core i5-1035G4 / 8GB / SSD 256GB ​PCIE/ 12.3""FHD/ Win 10 )",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=111,Microsoft,$959.00 ,Product Code: Surface Pro 7,"FREE: Sleeve, Mouse Wireless, Flash 32GB USB 3.1, Mouse Pad.
- Core i5-1035G4 Quad Core 1.1GHz up 3.7GHz Cache 6M- Ram: 8GB LPDDR4x- Storage: 256GB SSD PCiE- VGA: Intel Iris Plus Graphics- Touch Screen 12.3""FHD 2736x1824
- Dual Camera 
- Weight:0.8kg- Color:Silver&Black- OS: Windows 10 License
Warranty
- 1-year hardware  
- (No warranty for screen, battery, keyboard, fan & speaker,adapter)"
1633107378-292,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,5,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=5,"Lenovo V14 G2 ITL (i5 1135G7 / 8GB / SSD 256GB PCIE / 14""FHD )",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=1400,LENOVO,$599.00 ,Product Code: V14 G2 ITL,"FREE: bag, Flash 16GB, Mouse Wireless,  Mouse Pad.
-CPU: Intel® Core™ i5-1135G7 Processor (Cores4,Threads8, 2.40GHz Up to 4.20 GHz)
-RAM: 8GB DDR4 
-Storage: SSD 256GB PCIE
-Optical Drive: N/A-Graphic: Intel® Iris® Xe Graphics
-Display : 14.0""FHD(1920 x 1080) IPS anti-glare
                

-Intel Wi-Fi 802.11ac 2x2
-Bluetooth 5.0

Ports 
1x Headphone / microphone combo jack (3.5mm)
1x USB 3.2 Gen 1 
1x Ethernet (RJ-45)
1x HDMI 1.4b 
1x USB 2.0
1x USB-C 3.2 Gen 1 (data transfer only) 


-Battery: 38Wh
-Weight: 1.16kg
-DOS
-Color: BLACK


Warranty
- 1-year hardware  
- 6 Month for screen, keyboard & battery"
1633107441-300,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,5,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=5,"Lenovo ThinkBook 15 G2 ITL  (i7 1165G7 / 8GB / SSD 512GB PCIE / 15.6""FHD )",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=1203,LENOVO,$769.00 ,Product Code: ThinkBook 15 G2 ITL,"FREE: Carry bag, Flash 32GB, Mouse Wireless,  Mouse Pad.
-CPU:Intel® Core™ i7-1165G7 Processor (Cores4,Threads8,  2.80GHz Up to 4.70GHz)
-RAM: 8GB DDR4 
-Storage: SSD 512GB M2 PCIE
-Optical Drive: N/A-Graphic: Intel® Iris® Xe Graphics
-Display : 15.6""FHD(1920 x 1080) 
                

-Intel Wi-Fi 6
-Bluetooth 5.1

Ports 
1x USB 3.2 Gen 2 Type-C (USB/DP/PD)
1x USB 4 / Thunderbolt™ 4
1x USB-A 3.2 Gen 1 (1 always on)
1x HDMI
1x RJ45
1x 4-in-1 card reader (SD/SDHC/SDXC/MMC)
1x Headphone / mic combo



-Battery: 3cell, 45Wh battery
-Weight: 1.7kg
-DOS
-Color: Mineral Grey

Warranty
- 1-year hardware  
- (No warranty for screen, battery, keyboard, fan & speaker, adapter)"
1633107849-363,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,3,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=3,"Asus Vivobook X515EP-EJ053T (i7-1165G7 / 8GB / SSD 512GB M2 PCIE/ MX330 2G / 15.6""FHD)",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=1263,ASUS,$829.00 ,Product Code: X515EP-EJ053T,"FREE: Backpack Asus, Mouse Wireless,Flash 32GB,  Mouse Pad.
-CPU: Intel® Core™ i7-1165G7 Processor (Cores4,Threads8, 2.80GHz Up to 4.70GHz)
-RAM: 8GB DDR4 
-Storage: SSD 512GB M2 PCIE 
-Optical Drive: N/A-Graphic: NVIDIA® GeForce® MX330 2GB GDDR5-Graphic: Intel® Iris® Xe Graphics
-Display : 15.6""FHD(1920 x 1080)Anti-glare display            
                

Wifi: 802.11 ACBluetooth: 4.1
Camera: VGA  Web CameraInterface:1x USB 3.2 Gen 1 Type-A
1x USB 3.2 Gen 1 Type-C
2x USB 2.0 Type-A
1x HDMI 1.4
1x 3.5mm Combo Audio Jack
1x DC-in
Micro SD card reader (on selected model)

-Battery: 37WHrs, 2-cell Li-ion
-Weight: 1.80kg
-OS: Window 10 License 
-Color: GREY 


Warranty
- 2-year hardware  
- 1 year for screen, keyboard & battery"
1633106717-194,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Gaming Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58_37,2,https://www.goldonecomputer.com/index.php?route=product/category&path=58_37&page=2,"Lenovo IdeaPad Gaming 3-15ARH05 (AMD Ryzen™ 7 ​4800​​H / 8GB / SSD 512GB PCIE / GTX1650 4GB / 15.6""FHD,120Hz )",https://www.goldonecomputer.com/index.php?route=product/product&path=58_37&product_id=1088,LENOVO,$899.00 ,Product Code: Gaming 3-15ARH05,"FREE : Original Accessories Bag,Mouse Gaming,Headset Gaming, Mouse Pad.
 -CPU: AMD Ryzen™ 7 ​4800​​H-Processor (Cores8,Threads16,2.9GHz Upto 4.2GHz)-RAM: 8GB DDR4 3200MHz-Storage: SSD  512GB  PCIE
-Optical Drive: N/A-Graphic 1: NVIDIA® GeForce® GTX1650 4GB GDDR6-Graphic 2: AMD Radeon™ Graphics-Display: 15.6-FHD(1920 x 1080) IPS-Level 120Hz
                -Wi-Fi :
-Wi-Fi 6 
-Bluetooth 5.0

       
                                                                        
                                 2x USB-A 3.2** Gen 1
1x USB-C 3.2
1x HDMI 2.0
1x RJ45
1x Headphone / mic combo

-Backlit  keyboard Blue
-Battery: 3 Cell 45Wh
-Weight: 2.2kg
-Color: Black 
Warranty
- 1year hardware  
- 6month for screen, keyboard & battery"
1633107538-314,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,5,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=5,"Dell XPS 17 9700  (i7 10750H / 16GB / SSD 512GB PCIE / GXT1650Ti 4GB / 17""FHD )",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=918,DELL,"$2,199.00 ",Product Code: XPS 9700,"FREE: Sleeve bag, Flash 32GB, Mouse Wireless,  Mouse Pad.
-CPU:Intel® Core™ i7-10750H Processor (Cores6,Threads12,  2.60GHz Upto 5.00GHz)
-RAM: 16GB DDR4 
-Storage: SSD 512GB PCIE
-Optical Drive: N/A-Graphic1: NVIDIA® GeForce® GTX 1650 Ti 4GB GDDR6 -Graphic2: Intel® UHD Graphics
-Display : 17""FHD+ (1920x1200) Non-Touch 500Nit 
                

-Intel Wi-Fi 6
-Bluetooth 5.1
Ports 
4x Thunderbolt™ 3 with power delivery & DisplayPort
1x Headset (headphone and microphone combo) port
1x SD-card slot
1x wedge-shaped lock slot 
Backlit Keyboard / FingerPrint 


-Battery : 6Cell
-Weight: 2.53kg
-OS: Windows 10 License Home
-Color: Silver

Warranty
- 1-year hardware  
- (No warranty for screen, battery, keyboard, fan & speaker, adapter)"
1633107685-337,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,4,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=4,"Dell Inspiron 5402-LDJ-1533 (i5 1135G7 / 8GB /SSD 512GB PCIE / MX330 2GB / 14.0""FHD)",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=613,DELL,$969.00 ,Product Code: 5402-LDJ-1533,"FREE: Carry Bag, Flash 32GB, Mouse Wireless,  Mouse Pad.
-CPU: Intel® Core™ i5-1135G7 Processor (Cores4,Threads8, 2.40GHz Up to 4.20GHz)-RAM: 8GB DDR4 (3200MHz) (8GBx1) (Free 1 slot)
-Storage: SSD 512GB M.2 PCIe NVMe  (Free M.2 2230 or 2280 PCIe x1 slot)
-Optical Drive: N/A  -Graphic 1: NVIDIA® GeForce® MX330  2GB    -Graphic 2: Intel® Iris® Xe Graphics-Display : 14.0""FHD(1920×1080) Anti-glare  Non-Touch                           
-Wifi:802.11AC-Bluetooth
-Camera:  HD 720P-Interface:2x USB 3.2 Gen 11x USB 3.2 Gen 2 1x Headset1x HDMI 1.4 port1x MicroSD-card Backlit KeyboardFinger print

-Battery: 4-Cell 
-Weight: 1.429 kg-OS: Window 10 Home  (64Bit)-Color: Silver


Warranty
- 1-year hardware  
- 6month for screen, keyboard & battery"
1633107311-280,https://www.goldonecomputer.com/,LAPTOP,https://www.goldonecomputer.com/index.php?route=information/home_laptop,Laptop,https://www.goldonecomputer.com/index.php?route=product/category&path=58,Notebook & Convertible,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374,6,https://www.goldonecomputer.com/index.php?route=product/category&path=58_374&page=6,"MacBook Pro 13"" CTO (M1 Chip / 16GB / SSD 256GB / 13.3"")",https://www.goldonecomputer.com/index.php?route=product/product&path=58_374&product_id=1311,Apple,"$1,669.00 ",Product Code: MacBook Pro M1 Chip,"FREE: Sleeve, Mouse Wireless, Flash 32GB USB 3.1, Mouse Pad.
- CPU: Apple M1 Chip 8-Core CPU, 8-Core GPU, and 16-Core Neural Engine- Ram: 16GB Unified Memory- Storage: 256GB SSD- HD Webcam, Wi-Fi, Bluetooth- Touch Bar and Touch ID- 3.5mm Headphone Jack- Display: 13.3'' Retina True Tone- Color: Gray, Silver- Weight: 1.4Kg
Warranty- 1-year hardware  
- (No warranty for screen, battery, keyboard, fan & speaker, adapter)"
